"SYMBOL","peak","annotation","distanceToTSS","peak_log2FC","rna_log2FC","rna_padj"
"Fgf10","chr13-118713713-118716027","Promoter (<=1kb)",0,2.02144285009198,NA,NA
"Shtn1","chr19-59074841-59075986","Promoter (<=1kb)",83,2.02120765930785,0.397823251291347,6.87757187131366e-187
"Pyroxd2","chr19-42752321-42753421","Promoter (<=1kb)",0,2.01648678560945,NA,NA
"Septin9","chr11-117231617-117231918","Promoter (<=1kb)",-367,2.01575680503064,NA,NA
"Plekha5","chr6-140535147-140536046","Promoter (<=1kb)",0,2.01516253197013,0.101664433304684,0.328161426690066
"Thsd4","chr9-60521728-60522197","Promoter (<=1kb)",0,2.01128152250926,0.31372027110646,6.85560501683516e-88
"Tmem192","chr8-64959809-64960144","Promoter (<=1kb)",266,2.00674436691464,-0.0863377541422147,1
"Npc1","chr18-12225392-12225847","Promoter (1-2kb)",-1305,2.00535295780572,NA,NA
"Chchd10","chr10-75935591-75936015","Promoter (<=1kb)",18,2.00126296151961,NA,NA
"Pom121l2","chr13-21980997-21982115","Promoter (<=1kb)",0,1.9974635048181,NA,NA
"Cdk19","chr10-40338941-40339662","Promoter (<=1kb)",0,1.99660531360059,0.217664898844983,3.51303738612229e-10
"Arhgap12","chr18-6111247-6112246","Promoter (<=1kb)",0,1.99037487258275,0.0959363770360592,1
"4930591E09Rik","chr10-38174016-38175147","Promoter (<=1kb)",-633,1.98961301537015,NA,NA
"Npy4r","chr14-34152267-34152706","Promoter (<=1kb)",0,1.98629983080008,NA,NA
"Rpgrip1","chr14-52118803-52119541","Promoter (<=1kb)",0,1.98140693329427,0.0859427372526282,1.66503475328534e-07
"Itgbl1","chr14-123661098-123661388","Promoter (<=1kb)",-36,1.97704793972506,NA,NA
"Efcab12","chr6-115838139-115838643","Promoter (<=1kb)",0,1.97659314389528,NA,NA
"Smpdl3a","chr10-57794417-57795591","Promoter (<=1kb)",0,1.97290527148033,NA,NA
"Spns2","chr11-72455647-72456073","Promoter (<=1kb)",277,1.96937920927687,NA,NA
"Gria1","chr11-57011263-57011987","Promoter (<=1kb)",0,1.96928552614183,NA,NA
"Ramp1","chr1-91179887-91180236","Promoter (<=1kb)",0,1.96802303377042,NA,NA
"Rcc2","chr4-140699444-140699967","Promoter (<=1kb)",-574,1.96575054110584,0.412687363604394,2.38474746275485e-51
"Itgb4","chr11-115974339-115975289","Promoter (<=1kb)",0,1.96379453734365,NA,NA
"Agbl1","chr7-76227724-76228161","Promoter (1-2kb)",-1726,1.96248251554606,NA,NA
"2610318N02Rik","chr16-17124108-17125520","Promoter (<=1kb)",0,1.96054449084233,NA,NA
"Lhx9","chr1-138847988-138849107","Promoter (<=1kb)",0,1.96021433012006,NA,NA
"Gm10445","chr6-84422832-84423861","Promoter (<=1kb)",0,1.95900156121339,NA,NA
"Tlr2","chr3-83840895-83841848","Promoter (<=1kb)",0,1.95640053389608,NA,NA
"Ctnna1","chr18-35117419-35117625","Promoter (1-2kb)",-1234,1.95528088152998,0.0435609247148849,1
"B3gnt2","chr11-22861344-22861583","Promoter (<=1kb)",-383,1.95412154849887,-0.159252958420315,0.0528116911388435
"Ptprm","chr17-66693342-66694693","Promoter (<=1kb)",0,1.95292527853276,-0.158666440331266,0.00154918660341296
"Dgkd","chr1-87880929-87881325","Promoter (<=1kb)",494,1.95290830135067,0.0216170934758851,1
"Ube2e1","chr14-18326655-18327453","Promoter (<=1kb)",0,1.95261312018869,0.312008897441457,6.14718995954979e-35
"Crabp1","chr9-54764447-54766409","Promoter (<=1kb)",0,1.95053804927901,3.26889545605473,0
"Mmp14","chr14-54432896-54433775","Promoter (<=1kb)",460,1.94861934652208,0.512446913101371,8.70898524434796e-75
"Tbx20","chr9-24773676-24774766","Promoter (<=1kb)",0,1.94811347810243,NA,NA
"Cryzl2","chr1-157472570-157473079","Promoter (<=1kb)",302,1.94752756913633,NA,NA
"Arhgap24","chr5-102481030-102482115","Promoter (<=1kb)",0,1.9471216194855,0.632209635597399,1.11038103020109e-112
"Nudt7","chr8-114132654-114134375","Promoter (<=1kb)",0,1.94476743451642,NA,NA
"Tagln3","chr16-45723982-45724565","Promoter (<=1kb)",43,1.94172564490045,NA,NA
"Nedd4","chr9-72692815-72693622","Promoter (<=1kb)",0,1.93922234935385,0.0658857102136046,1
"Kctd15","chr7-34652998-34653328","Promoter (<=1kb)",0,1.93571279930769,NA,NA
"Mir1941","chr15-101368138-101369427","Promoter (<=1kb)",0,1.92963306694451,NA,NA
"4930505K13Rik","chr7-120156394-120158605","Promoter (<=1kb)",279,1.92766351308315,NA,NA
"Fam107a","chr14-8309641-8310159","Promoter (<=1kb)",0,1.92566483817933,NA,NA
"Vsig10","chr5-117348155-117348663","Promoter (1-2kb)",-1247,1.92422547411718,NA,NA
"Hs3st3a1","chr11-64434714-64436739","Promoter (<=1kb)",0,1.92324854564083,NA,NA
"Slc22a5","chr11-53871812-53872366","Promoter (<=1kb)",-135,1.92070062969565,NA,NA
"Gprin3","chr6-59425895-59426805","Promoter (<=1kb)",0,1.91658755460543,NA,NA
"Zkscan2","chr7-123499746-123501165","Promoter (<=1kb)",0,1.90608043996003,NA,NA
"Gramd2b","chr18-56419651-56420210","Promoter (<=1kb)",481,1.90151148914243,NA,NA
"Arhgef15","chr11-68954393-68955039","Promoter (<=1kb)",35,1.89980330340777,NA,NA
"Rnf125","chr18-20960544-20962073","Promoter (<=1kb)",0,1.89746124636915,NA,NA
"4930452A19Rik","chr17-9775307-9777311","Promoter (<=1kb)",0,1.89613562339622,NA,NA
"Stk39","chr2-68367861-68368347","Promoter (1-2kb)",-1342,1.89578776205185,-0.0301425766190051,1
"Gm5087","chr14-13284112-13285232","Promoter (<=1kb)",0,1.89294644169793,NA,NA
"4930422M22Rik","chr9-99304100-99304736","Promoter (<=1kb)",0,1.89266974653258,NA,NA
"Pon3","chr6-5255427-5256623","Promoter (<=1kb)",0,1.88956428157456,NA,NA
"Klk10","chr7-43780264-43781085","Promoter (<=1kb)",0,1.88863103830686,NA,NA
"Prickle2","chr6-92534374-92535127","Promoter (<=1kb)",0,1.88637297276083,NA,NA
"Sorbs2","chr8-45660669-45660898","Promoter (1-2kb)",-1095,1.8843626165019,1.48009481713658,0
"Mapre3","chr5-30853420-30853883","Promoter (<=1kb)",0,1.88306250265956,0.148024688903573,1.81427166642444e-13
"Sele","chr1-164047995-164049004","Promoter (<=1kb)",0,1.88238324154364,NA,NA
"Kcnk10","chr12-98577796-98578296","Promoter (<=1kb)",14,1.88056586266082,0.485233893073225,2.54867754046011e-136
"Tspoap1","chr11-87778038-87778933","Promoter (<=1kb)",0,1.87861415006002,NA,NA
"Spire2","chr8-123348060-123349040","Promoter (1-2kb)",-1211,1.87750338449661,NA,NA
"Aloxe3","chr11-69133911-69134635","Promoter (<=1kb)",0,1.87588965809246,NA,NA
"Brinp2","chr1-158355610-158356566","Promoter (<=1kb)",0,1.87497401813626,NA,NA
"Mir1905","chr3-88536356-88536894","Promoter (<=1kb)",0,1.87416013074185,NA,NA
"Mpzl2","chr9-45042079-45043232","Promoter (<=1kb)",0,1.87129903289849,NA,NA
"Pcnx","chr12-81971130-81972336","Promoter (<=1kb)",-851,1.86850419710627,0.111924077265073,0.00596450646408094
"Ero1a","chr14-45320119-45320386","Promoter (1-2kb)",-1348,1.86665252850514,NA,NA
"Ackr3","chr1-90203754-90204086","Promoter (<=1kb)",0,1.86550054978602,NA,NA
"Utrn","chr10-12547949-12549066","Promoter (<=1kb)",0,1.86413967112951,0.186178084879076,0.000882378905428302
"Mir935","chr7-3415083-3415615","Promoter (<=1kb)",17,1.8606446672961,NA,NA
"Rassf4","chr6-116673312-116673940","Promoter (<=1kb)",0,1.85886277290694,NA,NA
"Ano1","chr7-144677594-144678950","Promoter (<=1kb)",0,1.85403404820673,0.582676968844311,1.96543674039301e-243
"Dock8","chr19-24999057-24999950","Promoter (<=1kb)",0,1.85027897186508,0.270604819750648,4.62392428718196e-122
"Sp100","chr1-85703120-85704098","Promoter (<=1kb)",0,1.84862552099992,NA,NA
"Acox2","chr14-8257959-8259180","Promoter (<=1kb)",0,1.8446734359084,NA,NA
"Npm2","chr14-70658378-70660064","Promoter (<=1kb)",0,1.84372551587848,NA,NA
"1700001O22Rik","chr2-30801293-30801619","Promoter (<=1kb)",88,1.84209209895016,NA,NA
"Chst3","chr10-60194968-60195442","Promoter (<=1kb)",-729,1.84021781332979,0.204084836128413,5.93219881224167e-79
"Igf2bp3","chr6-49213710-49215849","Promoter (<=1kb)",0,1.83855047256225,0.444785222664115,1.50404094226043e-149
"Galnt13","chr2-54435813-54437739","Promoter (<=1kb)",0,1.83844138179355,0.30359601092717,2.02610727500266e-110
"Mchr1","chr15-81235388-81235772","Promoter (<=1kb)",0,1.83638826968267,NA,NA
"Peli2","chr14-48120483-48121994","Promoter (<=1kb)",0,1.83627855898769,0.453624577765233,7.23336008664213e-145
"Ptpn2","chr18-67726106-67726353","Promoter (1-2kb)",-1511,1.8352314494295,-0.0370691912671275,1
"Ccn3","chr15-54744803-54746386","Promoter (<=1kb)",0,1.83361721590728,NA,NA
"Abr","chr11-76497445-76498081","Promoter (1-2kb)",-1989,1.83157084735682,-0.0416499812853154,1
"Tbata","chr10-61174941-61176198","Promoter (<=1kb)",0,1.82842115025512,NA,NA
"Aebp1","chr11-5861666-5862009","Promoter (<=1kb)",0,1.82751885528235,0.751939428256665,1.92712935665795e-156
"Dlgap5","chr14-47395434-47396635","Promoter (<=1kb)",0,1.82675656617609,0.044997951505057,1
"9530036O11Rik","chr5-28466728-28466934","Promoter (<=1kb)",-50,1.82364968329643,NA,NA
"Frmd4a","chr2-4285721-4287080","Promoter (<=1kb)",161,1.82287449696205,0.359505158045132,5.15606510774209e-15
"Evi2","chr11-79530393-79530678","Promoter (<=1kb)",0,1.8182578270258,NA,NA
"Mir100","chr9-41531572-41531953","Promoter (<=1kb)",147,1.81790725085531,-0.233563766904066,7.09676668376594e-24
"Aqp1","chr6-55335902-55336523","Promoter (<=1kb)",0,1.81214577802017,0.199619997414679,5.53441356169819e-72
"Kif16bos","chr2-142902468-142903275","Promoter (<=1kb)",0,1.81131995809202,NA,NA
"Ece2","chr16-20629611-20630826","Promoter (<=1kb)",0,1.81062750074177,NA,NA
"Notum","chr11-120659781-120661010","Promoter (<=1kb)",0,1.8096815454057,NA,NA
"Shc2","chr10-79638755-79639151","Promoter (<=1kb)",-837,1.80950677012952,NA,NA
"Agap3","chr5-24474155-24475248","Promoter (<=1kb)",0,1.80077726480403,0.00740198925135871,1
"Sucnr1","chr3-60081298-60082015","Promoter (<=1kb)",0,1.7988148955674,NA,NA
"2210416O15Rik","chr11-88097290-88097534","Promoter (<=1kb)",-524,1.79836153099246,NA,NA
"Scml4","chr10-42860143-42860342","Promoter (<=1kb)",-28,1.79613969702705,NA,NA
"Slc16a3","chr11-120948528-120949153","Promoter (<=1kb)",0,1.79409713363531,NA,NA
"Nlrx1","chr9-44267348-44268350","Promoter (<=1kb)",0,1.79235744649182,NA,NA
"Krt19","chr11-100145625-100146654","Promoter (<=1kb)",0,1.78891143874628,NA,NA
"Mir99ahg","chr16-77328850-77330389","Promoter (<=1kb)",0,1.78809146886645,0.268623636902235,4.0518388924518e-16
"Sox6","chr7-115824320-115826052","Promoter (<=1kb)",0,1.78681418963639,1.34212793368291,0
"Exoc4","chr6-33861877-33862445","Promoter (<=1kb)",0,1.7846722626772,0.0299094754584348,1
"Lnx1","chr5-74703412-74704980","Promoter (<=1kb)",-500,1.78448013492294,NA,NA
"Ccdc80","chr16-45094117-45094420","Promoter (<=1kb)",64,1.78287502493498,0.562006944379377,3.65843524872774e-144
"Ndrg2","chr14-51912481-51914333","Promoter (<=1kb)",0,1.78241915800572,NA,NA
"Nek10","chr14-14803722-14805144","Promoter (<=1kb)",307,1.78021269040955,NA,NA
"Igsf6","chr7-121074699-121076178","Promoter (<=1kb)",-127,1.77580074935364,NA,NA
"Rbfox2","chr15-77089312-77089598","Promoter (<=1kb)",102,1.77379402311932,-0.0302631468127488,1
"Plxnc1","chr10-94828837-94830139","Promoter (<=1kb)",0,1.77258435319874,NA,NA
"Stk24","chr14-121361425-121362611","Promoter (1-2kb)",-1557,1.77062407691375,0.336995288901865,5.67279785030761e-44
"Ankrd6","chr4-32923295-32924086","Promoter (<=1kb)",0,1.77015463838313,NA,NA
"Dph1","chr11-75184712-75185445","Promoter (1-2kb)",-1197,1.76823797699751,NA,NA
"Ggps1","chr13-14055649-14056046","Promoter (1-2kb)",-1194,1.76530351684173,-0.101211243646127,1
"Cldn10","chr14-118854158-118855476","Promoter (<=1kb)",0,1.76384359084921,NA,NA
"Gm5420","chr10-21685057-21686257","Promoter (<=1kb)",-154,1.75974564349397,NA,NA
"Eri3","chr4-117635912-117636620","Promoter (<=1kb)",-718,1.75861831488396,-0.00526000578855157,1
"Rftn2","chr1-55226097-55227042","Promoter (<=1kb)",0,1.7551887046258,NA,NA
"Rnf227","chr11-69340155-69341291","Promoter (<=1kb)",0,1.7542034387539,NA,NA
"Pibf1","chr14-99174137-99174797","Promoter (1-2kb)",-1754,1.75313846874221,0.2899891029777,9.32498956577654e-30
"Glipr1l1","chr10-112059770-112060322","Promoter (<=1kb)",0,1.75229193941429,NA,NA
"Kank1","chr19-25406465-25408089","Promoter (<=1kb)",0,1.75147081694791,NA,NA
"Optn","chr2-5035785-5036938","Promoter (<=1kb)",0,1.75033630134004,-0.0450137113688772,1
"Apobr","chr7-126587639-126588130","Promoter (<=1kb)",0,1.74909139773955,NA,NA
"Tmc6","chr11-117779555-117781779","Promoter (<=1kb)",0,1.74717493418873,NA,NA
"2900026A02Rik","chr5-113163095-113163390","Promoter (<=1kb)",0,1.74703395182353,0.160698146505395,7.23444196615407e-13
"Ugt1a6a","chr1-88133576-88134866","Promoter (<=1kb)",0,1.74449697406022,NA,NA
"Spata4","chr8-54600491-54601180","Promoter (<=1kb)",0,1.74424455829681,NA,NA
"Pnpo","chr11-96943487-96944672","Promoter (<=1kb)",0,1.73901781658868,NA,NA
"Fbrsl1","chr5-110386648-110387221","Promoter (<=1kb)",0,1.7376875048688,0.00894025716446445,1
"Myo18a","chr11-77765278-77765701","Promoter (1-2kb)",-1035,1.73533687856938,0.0337928850068023,1
"Sbk2","chr7-4964076-4964599","Promoter (<=1kb)",0,1.7338789876779,NA,NA
"Gm32123","chr14-25108440-25109245","Promoter (<=1kb)",-139,1.73314725661069,NA,NA
"Myct1","chr10-5591023-5592394","Promoter (1-2kb)",-1381,1.73111621131429,NA,NA
"Nrn1","chr13-36733941-36735535","Promoter (<=1kb)",0,1.72816051423952,0.728567009913914,7.04652319499566e-295
"Col16a1","chr4-130054689-130054992","Promoter (<=1kb)",-18,1.72501930065847,0.146007171024002,1.53325848954116e-18
"Slc12a6","chr2-112284209-112284927","Promoter (<=1kb)",0,1.7219082129442,-0.0459366875907594,1
"St3gal4","chr9-35108521-35109335","Promoter (1-2kb)",-1854,1.72121370468297,0.0916079934914068,0.550745685508012
"Slc35b1","chr11-95383105-95383553","Promoter (1-2kb)",-1139,1.7144144042531,-0.065871847618828,1
"Irgc1","chr7-24451921-24452356","Promoter (<=1kb)",0,1.70509887632689,NA,NA
"Soat2","chr15-102150580-102151175","Promoter (<=1kb)",0,1.70431559829465,NA,NA
"Tubb2b","chr13-34129324-34131897","Promoter (<=1kb)",0,1.70228398752577,1.1027825019199,0
"Kctd14","chr7-97453120-97453902","Promoter (<=1kb)",0,1.70160137576904,NA,NA
"Adgrg6","chr10-14546041-14546369","Promoter (<=1kb)",-382,1.69912094861584,0.331308209486208,4.19431820431009e-91
"Fry","chr5-150118162-150119614","Promoter (<=1kb)",0,1.69821810323132,0.255828680683744,1.65204017972165e-09
"Foxp1","chr6-99265290-99266672","Promoter (<=1kb)",0,1.6973400840725,0.197946831180358,1.74779591548903e-06
"Pxk","chr14-8134111-8135678","Promoter (<=1kb)",0,1.68905381708043,0.14827824257256,1.17140453951761e-13
"Tmem219","chr7-126922564-126923172","Promoter (<=1kb)",0,1.68808822970714,0.142845115122108,2.1587658983056e-08
"Stk33","chr7-109438293-109439527","Promoter (<=1kb)",0,1.68744884945296,NA,NA
"Aasdh","chr5-76883509-76884572","Promoter (<=1kb)",57,1.68723911453653,0.0215272086583169,1
"Hoatz","chr9-51101797-51102110","Promoter (<=1kb)",0,1.68668542252279,NA,NA
"Arhgap45","chr10-80018867-80019171","Promoter (<=1kb)",-482,1.68598006911402,NA,NA
"4933439K11Rik","chr1-172550610-172550947","Promoter (<=1kb)",0,1.68510497971534,NA,NA
"Kalrn","chr16-34095450-34096213","Promoter (<=1kb)",0,1.68505837022305,0.751874308127913,7.22468758639284e-138
"Specc1","chr11-62027258-62027552","Promoter (1-2kb)",-1701,1.68500358590141,0.122190926607502,1
"Rhobtb1","chr10-69218592-69219314","Promoter (<=1kb)",-71,1.6821234768023,NA,NA
"Ankrd63","chr2-118702875-118703556","Promoter (<=1kb)",407,1.67780215601343,NA,NA
"Psmb5","chr14-54618910-54619458","Promoter (<=1kb)",-888,1.67687233213582,0.625054530458384,1.65849389414409e-130
"Ncoa7","chr10-30655508-30656269","Promoter (<=1kb)",0,1.67469299173666,-0.309710080268824,2.50496316971631e-17
"Mir3093","chr3-88214206-88216058","Promoter (<=1kb)",0,1.67284178729762,NA,NA
"Mrpl33","chr5-31597949-31598945","Promoter (<=1kb)",0,1.66681172944858,0.776806884739325,3.1497046853482e-142
"Mir9-3","chr7-79504651-79505416","Promoter (<=1kb)",0,1.66504345994577,NA,NA
"Hivep3","chr4-120063316-120063933","Promoter (1-2kb)",-1063,1.66497722488888,0.0464318471756419,1
"Nme5","chr18-34579961-34580255","Promoter (<=1kb)",-846,1.66359035098553,NA,NA
"Mmp11","chr10-75931940-75932662","Promoter (<=1kb)",0,1.66334207755093,0.17309931419641,3.18362473038574e-63
"Tinagl1","chr4-130174512-130175744","Promoter (<=1kb)",0,1.66328649785267,0.6096083346705,2.71760928289271e-193
"Cd109","chr9-78614189-78616665","Promoter (<=1kb)",0,1.66183738196075,0.95812953350752,1.7403418897597e-293
"Enpp3","chr10-24835561-24836847","Promoter (<=1kb)",0,1.66175373987991,NA,NA
"Platr26","chr2-71718970-71719979","Promoter (<=1kb)",0,1.66143857599575,NA,NA
"Adam8","chr7-139992386-139992680","Promoter (<=1kb)",0,1.65972672767543,NA,NA
"Nebl","chr2-17531198-17531962","Promoter (1-2kb)",-1218,1.656358565635,0.338953184776745,1.04068129848875e-58
"Gm10782","chr13-56360566-56361079","Promoter (1-2kb)",-1821,1.65589674107476,NA,NA
"Prxl2a","chr14-41013302-41014193","Promoter (<=1kb)",0,1.65214948800953,NA,NA
"Hoxa4","chr6-52190953-52192340","Promoter (<=1kb)",0,1.65122753863109,NA,NA
"Ctnnd2","chr15-30681993-30682277","Promoter (<=1kb)",-882,1.64978905828739,0.613467419874339,2.70189509126759e-97
"Itga2","chr13-114933274-114933982","Promoter (1-2kb)",-1174,1.64782388967895,NA,NA
"Ttc39a","chr4-109421422-109421870","Promoter (<=1kb)",480,1.64610443561256,NA,NA
"Dtnbp1","chr13-44946935-44947853","Promoter (<=1kb)",0,1.64593076550645,-0.0571892677131115,1
"Col5a2","chr1-45504539-45505079","Promoter (1-2kb)",-1257,1.64131846377874,0.104316661617731,1
"Pnrc1","chr4-33289660-33290459","Promoter (<=1kb)",0,1.63804276040574,0.0126944425588491,1
"Kif1b","chr4-149246926-149247645","Promoter (<=1kb)",334,1.63632214657112,-0.0964554280293515,0.319245167401629
"Ptch1","chr13-63572354-63573802","Promoter (<=1kb)",0,1.63553571898172,0.671800253600262,4.12213432121796e-63
"Dennd3","chr15-73564944-73565612","Promoter (<=1kb)",82,1.63201738326998,NA,NA
"1700016H13Rik","chr5-103655308-103655934","Promoter (<=1kb)",0,1.63200769508755,NA,NA
"Gng11","chr6-4003473-4004305","Promoter (<=1kb)",0,1.63173418180157,NA,NA
"Ttc19","chr11-62309250-62309668","Promoter (<=1kb)",208,1.63120960799188,0.0448476025443869,1
"Dlx6os1","chr6-6830181-6830951","Promoter (<=1kb)",0,1.62948028592506,NA,NA
"Cd82","chr2-93462009-93463117","Promoter (<=1kb)",0,1.62096971483847,NA,NA
"Stard13","chr5-151233341-151233991","Promoter (<=1kb)",0,1.61806490217968,0.512148324848248,9.49682556299282e-96
"Bicc1","chr10-71158852-71160064","Promoter (<=1kb)",0,1.61666547315274,0.2170362649015,6.80578233714527e-23
"Prss36","chr7-127946409-127947071","Promoter (<=1kb)",0,1.61585708213131,NA,NA
"Akap9","chr5-4023839-4024676","Promoter (<=1kb)",424,1.61501589679228,-0.105024574071816,1
"Trim68","chr7-102686754-102687754","Promoter (<=1kb)",0,1.61374670747793,NA,NA
"9330188P03Rik","chr14-105587955-105590253","Promoter (<=1kb)",0,1.6115333100692,0.552912024276836,6.22746963786811e-261
"Crybg1","chr10-44005793-44006316","Promoter (1-2kb)",-1424,1.61001419020128,NA,NA
"Tns1","chr1-74091763-74092682","Promoter (<=1kb)",-412,1.60993116707053,NA,NA
"Appl2","chr10-83637262-83637680","Promoter (<=1kb)",0,1.60776262830976,0.16789487500115,4.03442822665212e-20
"Cog1","chr11-113654596-113654867","Promoter (<=1kb)",0,1.60417799624823,0.0760314118314208,0.00111113333321198
"4921504E06Rik","chr2-19553750-19554474","Promoter (<=1kb)",0,1.60311576613861,NA,NA
"Hsf4","chr8-105269581-105269977","Promoter (<=1kb)",0,1.60190325159068,NA,NA
"Syk","chr13-52582550-52583680","Promoter (<=1kb)",0,1.6001814145686,NA,NA
"Il27ra","chr8-84041907-84042383","Promoter (<=1kb)",157,1.59961765705921,NA,NA
"Dlx3","chr11-95119889-95120576","Promoter (<=1kb)",0,1.59933333747355,NA,NA
"2810442N19Rik","chr1-162003671-162004519","Promoter (<=1kb)",-450,1.59891795412103,NA,NA
"Fam124a","chr14-62555189-62556321","Promoter (<=1kb)",0,1.59612272188432,NA,NA
"AI197445","chr13-107469225-107470151","Promoter (<=1kb)",0,1.59514026766462,NA,NA
"Gm30853","chr10-65907539-65908554","Promoter (<=1kb)",0,1.5931353405153,NA,NA
"Ankrd11","chr8-122917433-122918368","Promoter (1-2kb)",-1446,1.59163979737885,-0.280218426393126,2.4172638525105e-25
"Kdm2b","chr5-122951230-122952527","Promoter (<=1kb)",0,1.59124411377578,-0.0406787519622128,1
"A030001D20Rik","chr7-45638412-45639034","Promoter (<=1kb)",0,1.58759342650839,NA,NA
"Slc39a14","chr14-70349129-70349757","Promoter (<=1kb)",-696,1.58657981423999,0.183486755655825,1.69908523308938e-18
"Tmem135","chr7-89155133-89156272","Promoter (<=1kb)",-833,1.58438357736411,-0.0183788464436114,1
"Rcbtb2","chr14-73122662-73123524","Promoter (<=1kb)",0,1.58318490504762,0.236929991744568,2.99228594469322e-17
"Tfap4","chr16-4552687-4553405","Promoter (<=1kb)",0,1.58035299266179,NA,NA
"Fam83b","chr9-76566324-76567507","Promoter (<=1kb)",0,1.57991502026923,NA,NA
"Ubald2","chr11-116432686-116433092","Promoter (1-2kb)",-1002,1.57517900204142,0.0428994160931709,1
"Cnmd","chr14-79660971-79661919","Promoter (<=1kb)",165,1.57237026618003,NA,NA
"Atat1","chr17-35902871-35904217","Promoter (<=1kb)",110,1.56495748800736,0.0698385999129919,0.0202217975382987
