Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr1	131691537	131692017	131691737.0	15	6	6	8.143818952532909e-12	0.0224401821818769	7.183533043533647e-06	718.3533043533647	3.144748034925572e-06	314.4748034925572	403.8785008608076	7.573603181560776e-09	NM_001311096	Rab7b	+	0	NM_007799	Ctse	+	-16031
chr1	132264439	132264884	132264681.0	31	5	3	0.0	1.1806239319511747e-09	1.4845968289969536e-05	1484.5968289969535	2.6206233624379764e-06	262.06233624379763	1222.534492753156	0.0	NM_001033250	Lemd1	+	-7058	NM_144810	Klhdc8a	+	33742
chr1	132288205	132288615	132288412.0	64	17	4	0.0	7.03892610864898e-10	3.064974098574356e-05	3064.974098574356	8.91011943228912e-06	891.011943228912	2173.962155345444	0.0	NM_144810	Klhdc8a	+	9932	NM_028778	Nuak2	+	27431
chr1	133129734	133130137	133129934.0	14	5	1	0.0	0.0063281470423632	6.704630840631404e-06	670.4630840631404	2.6206233624379764e-06	262.06233624379763	408.4007478193428	0.0	NM_133819	Ppp1r15b	+	1029	NM_001099276	Pik3c2b	+	-21047
chr1	133302688	133303091	133302888.0	12	1	2	1.1435297153639112e-14	2.640985498070237e-07	5.746826434826917e-06	574.6826434826918	5.241246724875953e-07	52.412467248759526	522.2701762339323	1.3940290072731709e-11	NM_182930	Plekha6	+	0	NM_026680	Golt1a	+	6732
chr1	133908607	133909010	133908807.0	8	2	1	3.5918769070164558e-09	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	2.456466650636896e-06	NM_001160420	Optc	-	-609	NM_054077	Prelp	-	1294
chr1	134060931	134061334	134061131.0	19	4	1	0.0	6.620792068701142e-06	9.09914185514262e-06	909.914185514262	2.096498689950381e-06	209.6498689950381	700.2643165192238	0.0	NM_021355	Fmod	+	-12655	NM_007570	Btg2	-	13531
chr1	134083049	134083452	134083249.0	25	13	1	0.0	0.0268255408716643	1.1972555072556078e-05	1197.255507255608	6.813620742338739e-06	681.3620742338738	515.893433021734	0.0	NM_007570	Btg2	-	-3895	NM_001284524	Chit1	+	27790
chr1	134346525	134346928	134346914.0	40	18	7	0.0	0.000542704911608	1.915608811608973e-05	1915.6088116089725	9.434244104776716e-06	943.4244104776716	972.184401131301	0.0	NM_001042485	Tmem183a	-	0	NM_001144855	Ppfia4	-	-13598
chr1	134556900	134557426	134557223.0	11	1	2	2.7490232312743498e-11	2.640985498070237e-07	5.267924231924674e-06	526.7924231924675	5.241246724875953e-07	52.412467248759526	474.379955943708	2.4097213435603742e-08	NM_152895	Kdm5b	+	2752	NM_001145300	Mgat4e	-	-7219
chr1	135759618	135760021	135759818.0	43	7	6	0.0	3.067546217039308e-13	2.059279472479645e-05	2059.2794724796454	3.668872707413167e-06	366.8872707413167	1692.3922017383288	0.0	NM_013750	Phlda3	+	6064	NM_007791	Csrp1	+	-6701
chr1	136140205	136140608	136140405.0	53	23	4	0.0	3.524497243145852e-05	2.5381816753818884e-05	2538.1816753818885	1.2054867467214692e-05	1205.4867467214692	1332.6949286604192	0.0	NM_001039472	Kif21b	+	0	NR_046167	Gm15850	-	-9023
chr1	138507136	138507539	138507336.0	48	36	7	0.0	0.0174927283521499	2.298730573930767e-05	2298.730573930767	1.886848820955343e-05	1886.848820955343	411.8817529754242	0.0	NM_001311148	Nek7	-	0	NR_040304	Gm5833	-	132418
chr1	138959713	138960127	138959924.0	14	7	3	9.514611321037593e-14	0.0142921493379972	6.704630840631404e-06	670.4630840631404	3.668872707413167e-06	366.8872707413167	303.5758133218237	1.0636408897083528e-10	NM_001166501	Dennd1b	+	3582	NM_181347	Dennd1b	+	7594
chr1	149962829	149963232	149963029.0	11	5	1	6.106226635438361e-15	0.01560102110033	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	7.645120619279165e-12	NM_008869	Pla2g4a	-	-1540	NM_001305632	Pla2g4a	-	-40391
chr1	150115470	150115947	150115744.0	96	65	6	0.0	0.0039544856637514	4.597461147861534e-05	4597.461147861534	3.406810371169369e-05	3406.8103711693693	1190.650776692165	0.0	NM_011198	Ptgs2	+	-7237	NR_015466	Ptgs2os	-	-15597
chr1	150471690	150472208	150472194.0	11	3	8	2.639941644178023e-07	0.0003834082826424	5.267924231924674e-06	526.7924231924675	1.5723740174627858e-06	157.23740174627858	369.5550214461889	0.000140112245532	NM_021400	Prg4	-	-5526	NM_133780	Tpr	+	-21756
chr1	151499594	151500206	151499886.0	29	12	7	0.0	0.0003476539273147	1.3888163884165051e-05	1388.816388416505	6.289496069851143e-06	628.9496069851143	759.8667814313908	0.0	NM_011277	Rnf2	-	0	NM_026876	Trmt1l	+	-41412
chr1	152536668	152537071	152536868.0	6	1	1	8.569560583371327e-08	0.0009678583861842	2.8734132174134587e-06	287.3413217413459	5.241246724875953e-07	52.412467248759526	234.9288544925864	4.879055144862456e-05	NM_016846	Rgl1	-	0	NM_177756	Colgalt2	+	-25974
chr1	152592386	152592789	152592586.0	12	6	1	3.3306690738754696e-16	0.0468900281512567	5.746826434826917e-06	574.6826434826918	3.144748034925572e-06	314.4748034925572	260.20783999013463	4.639145488387848e-13	NM_016846	Rgl1	-	0	NM_177756	Colgalt2	+	-81692
chr1	152767074	152767477	152767274.0	14	5	2	1.042499420123022e-13	0.0023871755677274	6.704630840631404e-06	670.4630840631404	2.6206233624379764e-06	262.06233624379763	408.4007478193428	1.1614071653448257e-10	NM_026369	Arpc5	+	0	NM_001346117	Rgl1	-	-770
chr1	152903295	152903698	152903495.0	13	5	1	2.886579864025407e-15	0.0063281470423632	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	3.731049717363519e-12	NM_001160256	Smg7	-	-650	NM_001160257	Smg7	-	-25128
chr1	152904335	152904832	152904629.0	37	19	4	0.0	0.004306164328711	1.7719381507382994e-05	1771.9381507382996	9.95836877726431e-06	995.836877726431	776.1012730118686	0.0	NM_001160256	Smg7	-	-1574	NM_001160257	Smg7	-	-26052
chr1	152904934	152905337	152905134.0	14	4	3	1.0318912391227285e-10	0.0003446411494102	6.704630840631404e-06	670.4630840631404	2.096498689950381e-06	209.6498689950381	460.8132150681023	8.528374465460013e-08	NM_001160256	Smg7	-	-2289	NM_001160257	Smg7	-	-26767
chr1	153202591	153202994	153202791.0	12	6	1	1.6020518245341011e-13	0.0468900281512567	5.746826434826917e-06	574.6826434826918	3.144748034925572e-06	314.4748034925572	260.20783999013463	1.7602259311150508e-10	NM_010683	Lamc1	-	15928	NM_008485	Lamc2	-	-16145
chr1	153453322	153453843	153453640.0	19	9	3	2.886579864025407e-15	0.0122421334164314	9.09914185514262e-06	909.914185514262	4.717122052388358e-06	471.7122052388357	438.2019802754262	3.731049717363519e-12	NM_001033162	Shcbp1l	+	-749	NM_007842	Dhx9	-	1915
chr1	153901010	153901543	153901340.0	8	1	2	2.935619658472888e-08	2.0123945261962817e-05	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	1.7844104993024946e-05	NM_008131	Glul	+	0	NR_106194	Mir8114	+	-975
chr1	155083834	155084406	155084107.0	53	33	5	0.0	0.0131721480769473	2.5381816753818884e-05	2538.1816753818885	1.7296114192090644e-05	1729.6114192090645	808.570256172824	0.0	NM_010500	Ier5	-	11961	NM_008209	Mr1	-	43472
chr1	155139006	155139409	155139206.0	11	2	1	8.326672684688674e-15	6.927041191207017e-05	5.267924231924674e-06	526.7924231924675	1.0482493449751903e-06	104.82493449751904	421.9674886949484	1.0294177446747996e-11	NM_008209	Mr1	-	0	NM_021433	Stx6	+	19294
chr1	155504750	155505153	155504950.0	21	11	1	0.0	0.0191836839932476	1.0056946260947106e-05	1005.6946260947104	5.7653713973635484e-06	576.5371397363548	429.15748635835575	0.0	NR_132128	Gm5532	-	15020	NM_001145781	Acbd6	+	52967
chr1	156558599	156559002	156558799.0	20	7	1	0.0	0.0027571194772924	9.578044058044865e-06	957.8044058044862	3.668872707413167e-06	366.8872707413167	590.9171350631696	0.0	NM_009595	Abl2	+	0	NM_009230	Soat1	-	-84272
chr1	156559435	156559838	156559635.0	8	3	1	1.5261270025490603e-10	0.0388042055082002	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	1.2364617694573862e-07	NM_009595	Abl2	+	0	NM_009230	Soat1	-	-85108
chr1	156674776	156675179	156674976.0	7	0	2	3.209572871920585e-07	1.2748987421318247e-09	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	0.0001680463919007	NM_023141	Tor3a	-	-438	NM_145413	Fam20b	-	3392
chr1	156717989	156718490	156718238.0	24	10	4	0.0	0.0038447425660935	1.1493652869653836e-05	1149.3652869653836	5.241246724875953e-06	524.1246724875953	625.2406144777883	0.0	NM_145413	Fam20b	-	0	NM_023141	Tor3a	-	-43651
chr1	157411263	157411309	157411463.0	17	8	2	0.0	0.0018189427809695	8.141337449338133e-06	814.1337449338133	4.192997379900762e-06	419.2997379900762	394.8340069437371	0.0	NM_177644	Rasal2	-	0	NR_027984	2810025M15Rik	+	682
chr1	159658002	159658480	159658202.0	16	9	3	0.0	0.0447954489078041	7.66243524643589e-06	766.243524643589	4.717122052388358e-06	471.7122052388357	294.5313194047533	0.0	NM_022312	Tnr	+	0	NM_011931	Rfwd2	+	-310423
chr1	160040119	160040650	160040447.0	9	1	2	6.69453825707933e-10	2.427052152143005e-06	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	5.037260196769031e-07	NM_001162896	4930523C07Rik	+	3730	NR_038031	4930562F07Rik	-	34085
chr1	160213022	160213460	160213257.0	7	2	2	1.8197052742419123e-07	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	9.89522792778237e-05	NM_009786	Cacybp	-	-131	NM_001038621	Rabgap1l	-	5714
chr1	160370790	160371193	160370990.0	8	1	1	1.2084755418584336e-10	2.0123945261962817e-05	3.831217623217945e-06	383.1217623217945	5.241246724875953e-07	52.412467248759526	330.709295073035	9.898724303800972e-08	NM_013862	Rabgap1l	-	0	NM_001038621	Rabgap1l	-	-19220
chr1	161151066	161151469	161151266.0	11	4	5	4.0176707516437205e-09	0.0034101597812783	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	2.7293720072498623e-06	NM_028664	Ankrd45	+	0	NM_001195189	Tex50	-	5374
chr1	162039686	162040155	162039952.0	26	12	3	0.0	0.0001205642594639	1.245145727545832e-05	1245.1457275458322	6.289496069851143e-06	628.9496069851143	616.1961205607179	0.0	NM_001038619	Dnm3	-	0	NR_040562	2810442N19Rik	+	-23079
chr1	162184309	162184758	162184509.0	17	6	3	1.5543122344752194e-15	5.303469528505911e-05	8.141337449338133e-06	814.1337449338133	3.144748034925572e-06	314.4748034925572	499.65894144125616	2.055804398534746e-12	NM_001038619	Dnm3	-	0	NR_002870	Dnm3os	+	32865
chr1	162571201	162571604	162571401.0	30	8	3	0.0	1.9250545602034208e-10	1.4367066087067296e-05	1436.7066087067294	4.192997379900762e-06	419.2997379900762	1017.4068707166532	0.0	NM_016796	Vamp4	+	0	NM_144877	Mettl13	-	-22857
chr1	163845632	163846164	163845930.0	17	10	8	9.976797166189044e-12	0.0292773050637991	8.141337449338133e-06	814.1337449338133	5.241246724875953e-06	524.1246724875953	290.00907244621806	9.178782984093498e-09	NM_001305643	Kifap3	+	0	NM_001286002	Scyl3	+	82780
chr1	164461760	164462163	164461960.0	7	2	1	5.038733874584976e-10	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	3.8481135341889697e-07	NM_009721	Atp1b1	-	-3406	NM_001293313	Nme7	+	-24461
chr1	165536014	165536417	165536214.0	20	6	4	0.0	2.194605601746336e-05	9.578044058044865e-06	957.8044058044862	3.144748034925572e-06	314.4748034925572	643.3296023119291	0.0	NM_173029	Adcy10	+	0	NM_027430	Mpc2	+	-54576
chr1	165536386	165536417	165536586.0	10	5	3	5.30255062081153e-10	0.0356013376959445	4.789022029022432e-06	478.9022029022431	2.6206233624379764e-06	262.06233624379763	216.8398666584455	4.036166166992636e-07	NM_173029	Adcy10	+	0	NM_027430	Mpc2	+	-55173
chr1	166003172	166003575	166003372.0	18	2	1	0.0	1.169845331716601e-10	8.620239652240376e-06	862.0239652240376	1.0482493449751903e-06	104.82493449751904	757.1990307265186	0.0	NM_198932	Pou2f1	-	-539	NM_198933	Pou2f1	-	-68225
chr1	168431691	168432107	168431891.0	18	5	2	0.0	7.047848476382512e-06	8.620239652240376e-06	862.0239652240376	2.6206233624379764e-06	262.06233624379763	599.96162898024	0.0	NM_008783	Pbx1	-	0	NR_105766	Mir6348	+	58536
chr1	170164127	170164530	170164327.0	6	2	2	1.747254414485866e-07	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	9.52098490303004e-05	NM_001305046	Uap1	-	0	NM_010633	Uhmk1	-	34726
chr1	170174950	170175353	170175328.0	35	17	2	0.0	0.0053814786745374	1.676157710157851e-05	1676.157710157851	8.91011943228912e-06	891.011943228912	785.145766928939	0.0	NM_001305046	Uap1	-	0	NM_010633	Uhmk1	-	23725
chr1	170644161	170644564	170644361.0	17	6	1	0.0	0.0006051867113731	8.141337449338133e-06	814.1337449338133	3.144748034925572e-06	314.4748034925572	499.65894144125616	0.0	NM_177068	Olfml2b	+	0	NM_001109985	Nos1ap	-	-54313
chr1	170766787	170767333	170767270.0	30	13	7	0.0	0.0002304783194377	1.4367066087067296e-05	1436.7066087067294	6.813620742338739e-06	681.3620742338738	755.3445344728556	0.0	NM_001081304	Atf6	-	0	NM_177068	Olfml2b	+	-83999
chr1	171033444	171033899	171033644.0	9	4	2	1.2545592009693962e-08	0.0244917522880785	4.310119826120188e-06	431.0119826120188	2.096498689950381e-06	209.6498689950381	221.3621136169807	7.996297680448712e-06	NM_144559	Fcgr4	+	-3684	NM_010188	Fcgr3	-	17270
chr1	171193102	171193505	171193302.0	11	5	1	4.3742787170231174e-14	0.01560102110033	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	5.056198212371553e-11	NM_025557	Pcp4l1	-	0	NM_009803	Nr1i3	+	20465
chr1	171222497	171222900	171222790.0	33	18	2	0.0	0.0036010378064362	1.5803772695774025e-05	1580.3772695774023	9.434244104776716e-06	943.4244104776716	636.9528590997309	0.0	NM_001037170	Tomm40l	-	0	NM_001305549	Apoa2	+	2061
chr1	171411736	171412139	171411936.0	18	3	2	0.0	3.4427654393986984e-08	8.620239652240376e-06	862.0239652240376	1.5723740174627858e-06	157.23740174627858	704.786563477759	0.0	NM_001305676	Usf1	+	0	NM_001005508	Arhgap30	+	-1498
chr1	172960370	172960773	172960570.0	21	8	2	0.0	0.0018189427809695	1.0056946260947106e-05	1005.6946260947104	4.192997379900762e-06	419.2997379900762	586.3948881046343	0.0	NM_008763	Olfr16	+	-2554	NM_011318	Apcs	-	-65317
chr1	173776394	173776452	173776229.0	7	1	5	6.857660383996489e-08	1.5585928012762373e-05	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	3.957549487180057e-05	NM_008329	Ifi204	-	-8988	NM_001204910	Ifi207	-	-34098
chr1	175693068	175693535	175693332.0	7	0	5	7.684421987619315e-10	2.26929586233382e-13	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	5.733548590345928e-07	NM_010098	Opn3	-	-305	NM_021350	Chml	-	-4584
chr1	177257219	177257622	177257419.0	10	2	1	6.127320872906239e-13	1.2982971207886608e-05	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	6.348704040856962e-10	NM_011785	Akt3	-	-8453	NM_001012330	Zbtb18	+	187039
chr1	178318160	178318775	178318360.0	31	21	3	0.0	0.0393502639034131	1.4845968289969536e-05	1484.5968289969535	1.10066181222395e-05	1100.6618122239502	383.9350167730036	0.0	NM_025511	Cox20	+	378	NM_016805	Hnrnpu	-	9525
chr1	179048015	179048418	179048215.0	7	2	2	2.5381929003032155e-08	0.005862117808004	3.352315420315702e-06	335.2315420315702	1.0482493449751903e-06	104.82493449751904	230.40660753405115	1.5541508283212092e-05	NM_027188	Smyd3	-	0	NM_001161665	Kif26b	+	-115159
chr1	179667536	179667963	179667760.0	11	5	3	4.116729179770573e-11	0.01560102110033	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	3.5532209204385e-08	NM_178653	Sccpdh	+	268	NM_146105	Cnst	+	-40064
chr1	179668910	179669313	179669110.0	17	7	3	0.0	0.0027571194772924	8.141337449338133e-06	814.1337449338133	3.668872707413167e-06	366.8872707413167	447.24647419249663	0.0	NM_178653	Sccpdh	+	0	NM_146105	Cnst	+	-41438
chr1	180726832	180727352	180727149.0	19	10	5	6.713518629908323e-13	0.0292773050637991	9.09914185514262e-06	909.914185514262	5.241246724875953e-06	524.1246724875953	385.78951302666667	6.917060764854206e-10	NM_133225	Acbd3	+	0	NM_013729	Mixl1	-	-29799
chr1	180814402	180814805	180814602.0	16	4	1	0.0	2.632916918676731e-05	7.66243524643589e-06	766.243524643589	2.096498689950381e-06	209.6498689950381	556.5936556485509	0.0	NM_008210	H3f3a	-	-798	NM_145943	Sde2	+	36346
chr1	181016834	181017273	181017034.0	10	4	3	1.7819514275263518e-07	0.0095402682407025	4.789022029022432e-06	478.9022029022431	2.096498689950381e-06	209.6498689950381	269.252333907205	9.70045979329471e-05	NM_001312918	Ephx1	-	0	NM_001033819	9130409I23Rik	+	33964
chr1	181332749	181333152	181332846.0	14	7	4	6.331180024687909e-11	0.0297300199055072	6.704630840631404e-06	670.4630840631404	3.668872707413167e-06	366.8872707413167	303.5758133218237	5.3538522043575643e-08	NM_028408	Cnih3	+	19476	NM_145514	Wdr26	-	-120566
chr1	182020991	182021394	182021191.0	33	9	4	0.0	1.1696769819380393e-07	1.5803772695774025e-05	1580.3772695774023	4.717122052388358e-06	471.7122052388357	1108.6650643385665	0.0	NM_001083121	Enah	-	-561	NM_012058	Srp9	+	103343
chr1	182256367	182256770	182256567.0	10	4	2	1.2593814879835463e-10	0.0244917522880785	4.789022029022432e-06	478.9022029022431	2.096498689950381e-06	209.6498689950381	269.252333907205	1.029494663249209e-07	NM_007853	Degs1	-	18960	NR_015458	1700047M11Rik	+	44024
chr1	182521435	182521838	182521635.0	8	2	1	1.8870704998619203e-10	0.0014860291235153	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	1.5113410491642677e-07	NM_009794	Capn2	-	-3953	NM_130890	Capn8	+	43169
chr1	189725777	189726396	189726193.0	51	26	8	0.0	0.0108415723650798	2.44240123480144e-05	2442.40123480144	1.3627241484677478e-05	1362.7241484677477	1079.6770863336922	0.0	NM_008976	Ptpn14	+	1686	NM_001081363	Cenpf	-	-37692
chr1	189728927	189729561	189729358.0	13	4	4	4.248823515240474e-13	0.0095402682407025	6.225728637729161e-06	622.5728637729161	2.096498689950381e-06	209.6498689950381	412.922994777878	4.47983561077577e-10	NM_008976	Ptpn14	+	0	NM_001081363	Cenpf	-	-40805
chr1	189786862	189787653	189787253.0	36	10	7	0.0	2.707797227108344e-06	1.7240479304480753e-05	1724.0479304480752	5.241246724875953e-06	524.1246724875953	1199.92325796048	0.0	NM_008976	Ptpn14	+	0	NM_026796	Smyd2	-	92839
chr1	189921445	189921929	189921726.0	11	3	2	9.747758156208874e-14	0.0046832316286579	5.267924231924674e-06	526.7924231924675	1.5723740174627858e-06	157.23740174627858	369.5550214461889	1.0888208315906969e-10	NM_026796	Smyd2	-	0	NM_008976	Ptpn14	+	-44753
chr1	190900011	190900414	190900211.0	15	0	4	4.551914400963142e-15	0.0	7.183533043533647e-06	718.3533043533647	0.0	0.0	718.3533043533647	5.765906832448701e-12	NM_178775	Rps6kc1	-	0	NM_001199020	Angel2	+	24694
chr1	190929071	190929474	190929271.0	13	5	3	5.784261958297067e-14	0.01560102110033	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	6.613842032665472e-11	NM_001199020	Angel2	+	0	NM_178775	Rps6kc1	-	-17302
chr1	191313314	191313717	191313514.0	10	4	1	3.1052937998765633e-13	0.0244917522880785	4.789022029022432e-06	478.9022029022431	2.096498689950381e-06	209.6498689950381	269.252333907205	3.3153671360277937e-10	NM_025424	Nenf	-	0	NM_025864	Tmem206	+	12248
chr1	191905704	191906283	191905904.0	15	1	2	0.0	2.381163932696495e-09	7.183533043533647e-06	718.3533043533647	5.241246724875953e-07	52.412467248759526	665.9408371046052	0.0	NR_030669	1700034H15Rik	-	0	NM_009579	Slc30a1	+	498
chr1	192739967	192740370	192740167.0	17	0	2	0.0	0.0	8.141337449338133e-06	814.1337449338133	0.0	0.0	814.1337449338133	0.0	NM_144881	Hhat	-	0	NR_040468	1700065J18Rik	+	101335
chr1	193173044	193173447	193173244.0	11	4	3	2.473790394752484e-09	0.0244917522880785	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	1.731352261313634e-06	NM_001160360	A130010J15Rik	+	0	NM_181048	A130010J15Rik	+	69
chr1	194939065	194939661	194939385.0	12	5	3	8.01581023779363e-14	0.01560102110033	5.746826434826917e-06	574.6826434826918	2.6206233624379764e-06	262.06233624379763	312.62030723889416	9.019451226321556e-11	NM_133654	Cd34	+	0	NR_033564	Gm16897	-	16098
chr1	194939482	194939661	194939385.0	12	5	3	8.01581023779363e-14	0.01560102110033	5.746826434826917e-06	574.6826434826918	2.6206233624379764e-06	262.06233624379763	312.62030723889416	9.019451226321556e-11	NM_133654	Cd34	+	0	NR_033564	Gm16897	-	16098
chr2	3285306	3285498	3285506.0	11	5	6	9.234352660314472e-08	0.01560102110033	5.267924231924674e-06	526.7924231924675	2.6206233624379764e-06	262.06233624379763	264.73008694866985	5.229454721111049e-05	NM_001290368	Nmt2	+	0	NM_001013376	Rpp38	-	43157
