Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr1	57970103	57970650	57970360.0	9	5	7	7.411819269442787e-09	0.0086061855031631	7.63858299193111e-06	763.8582991931111	3.334720577093404e-06	333.47205770934045	430.3862414837706	4.991701874728748e-06	NM_001159864	Kctd18	-	-20	NR_027630	Kctd18	-	-580
chr1	58030435	58030838	58030635.0	22	19	1	0.0	0.0298449299353308	1.8672091758053822e-05	1867.2091758053823	1.2671938192954936e-05	1267.1938192954935	600.015356509889	0.0	NM_009676	Aox1	+	0	NM_199007	Sgo2a	+	-4159
chr1	58446047	58446611	58446247.0	6	4	2	7.469519537339764e-07	0.0414334391337523	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	0.0003732352282454	NM_022988	Nif3l1	+	0	NM_027351	Ppil3	-	-562
chr1	58722316	58722802	58722599.0	13	11	4	1.962874307537277e-13	0.0423735089391138	1.1033508766122714e-05	1103.3508766122716	7.336385269605489e-06	733.6385269605489	369.71234965172266	2.224140441387808e-10	NM_001293804	Cflar	+	0	NM_001293805	Cflar	+	7750
chr1	58725874	58726317	58726074.0	8	2	2	1.2440141139435923e-09	4.160885603132769e-05	6.789851548383209e-06	678.9851548383209	1.3338882308373617e-06	133.38882308373616	545.5963317545848	9.302871805507766e-07	NM_001293804	Cflar	+	0	NM_001293805	Cflar	+	4235
chr1	58742662	58743065	58742862.0	6	3	2	4.825802343288998e-07	0.0096751019172106	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0002477533402393	NM_001293804	Cflar	+	0	NM_009805	Cflar	+	-9436
chr1	58972615	58973018	58972815.0	7	4	4	1.6904715141041748e-06	0.011482762799392	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	0.0008017787997151	NM_172406	Trak2	-	0	NM_172656	Stradb	+	553
chr1	59163438	59164006	59163803.0	9	4	3	1.290074380655426e-09	0.0016610578856092	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	9.626894267510242e-07	NM_028717	Als2	-	0	NM_001164682	Mpp4	-	-50
chr1	59483486	59483889	59483686.0	13	4	1	0.0	1.310925748476688e-05	1.1033508766122714e-05	1103.3508766122716	2.6677764616747237e-06	266.7776461674723	836.5732304447993	0.0	NM_008057	Fzd7	+	0	NM_001013771	Gm973	+	32375
chr1	59508325	59508700	59508900.0	33	10	7	0.0	1.2973289109652342e-11	2.800813763708074e-05	2800.8137637080736	6.669441154186808e-06	666.9441154186809	2133.869648289393	0.0	NM_001013771	Gm973	+	7161	NM_008057	Fzd7	+	-21371
chr1	59535346	59535749	59535546.0	5	2	1	2.917571333416191e-07	0.0085147978239475	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.000154935660421	NM_001013771	Gm973	+	0	NM_008057	Fzd7	+	-48392
chr1	59609565	59610039	59609836.0	16	8	3	0.0	0.0004583282595155	1.3579703096766416e-05	1357.9703096766418	5.335552923349447e-06	533.5552923349446	824.4150173416972	0.0	NM_001013771	Gm973	+	0	NM_009460	Sumo1	-	29395
chr1	59762662	59763036	59762604.0	72	31	10	0.0	9.214851104388801e-15	6.110866393544888e-05	6110.8663935448885	2.0675267577979103e-05	2067.5267577979107	4043.339635746978	0.0	NM_007561	Bmpr2	+	1243	NM_018868	Nop58	+	-50503
chr1	59763919	59764322	59764119.0	8	1	1	1.0889289470128459e-11	5.30854227354105e-07	6.789851548383209e-06	678.9851548383209	6.669441154186808e-07	66.69441154186808	612.2907432964528	1.0390368037416505e-08	NM_007561	Bmpr2	+	0	NM_018868	Nop58	+	-52410
chr1	59789098	59789636	59789433.0	9	4	7	5.750896775458259e-07	0.0024175424049246	7.63858299193111e-06	763.8582991931111	2.6677764616747237e-06	266.7776461674723	497.0806530256388	0.0002920298372527	NM_007561	Bmpr2	+	0	NM_018868	Nop58	+	-77589
chr1	59987492	59988173	59987852.0	10	6	6	1.5401198205644562e-08	0.0187762855710078	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	9.920401203762888e-06	NM_001316694	Ica1l	-	895	NM_001037725	Fam117b	+	-2145
chr1	60098649	60099185	60098960.0	9	5	7	3.07765288920514e-07	0.0116250973650999	7.63858299193111e-06	763.8582991931111	3.334720577093404e-06	333.47205770934045	430.3862414837706	0.0001627608058093	NM_001285463	Carf	+	0	NM_001199060	Wdr12	-	-150
chr1	60179730	60180205	60180002.0	12	9	5	3.781419621873283e-12	0.0385163133853188	1.0184777322574812e-05	1018.4777322574812	6.002497038768128e-06	600.2497038768128	418.22802838066855	3.795883310324746e-09	NM_173444	Nbeal1	+	394	NM_001285463	Carf	+	-25778
chr1	60181281	60181361	60181158.0	29	22	4	0.0	0.005528063030134	2.4613211862889133e-05	2461.3211862889134	1.4672770539210978e-05	1467.2770539210978	994.0441323678156	0.0	NM_173444	Nbeal1	+	0	NM_001285463	Carf	+	-26926
chr1	60744275	60744919	60744475.0	7	4	5	1.4066654414612856e-06	0.0209515805228284	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	0.0006741324266061	NM_007642	Cd28	+	1469	NM_009843	Ctla4	+	164106
chr1	61639341	61639744	61639541.0	13	3	1	0.0	1.1400140786932412e-07	1.1033508766122714e-05	1103.3508766122716	2.0008323462560426e-06	200.08323462560423	903.2676419866672	0.0	NM_001081050	Pard3b	+	0	NR_040483	9530026F06Rik	+	-243438
chr1	62607387	62607790	62607587.0	5	1	3	1.5406937564632628e-06	0.0002928741977414	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0007349876424208	NM_001081050	Pard3b	+	0	NM_001077403	Nrp2	+	95527
chr1	62704123	62704598	62704359.0	14	11	3	0.0	0.0454725435879362	1.1882240209670616e-05	1188.2240209670615	7.336385269605489e-06	733.6385269605489	454.5854940065126	0.0	NM_001077403	Nrp2	+	0	NM_001081050	Pard3b	+	-61840
chr1	62707191	62707635	62707391.0	8	5	3	4.494299377100219e-10	0.0277658681961662	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	3.568465127512975e-07	NM_001077403	Nrp2	+	0	NM_001081050	Pard3b	+	-64908
chr1	62721449	62721852	62721649.0	5	3	1	7.557233139277032e-08	0.0428920863661351	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	4.399880343348528e-05	NM_001077403	Nrp2	+	0	NR_040601	4930487H11Rik	-	69066
chr1	62751093	62751619	62751416.0	7	0	3	1.1410746236784064e-08	2.26929586233382e-13	5.941120104835308e-06	594.1120104835308	0.0	0.0	594.1120104835308	7.492370644922437e-06	NM_001077403	Nrp2	+	0	NR_040601	4930487H11Rik	-	39299
chr1	62763583	62764075	62763872.0	5	3	2	7.885877613134085e-07	0.0443229736609537	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	0.00039275491675	NM_001077403	Nrp2	+	0	NR_040601	4930487H11Rik	-	26843
chr1	63112945	63113479	63113276.0	19	14	2	0.0	0.0453351090514168	1.612589742741012e-05	1612.589742741012	9.337217615861533e-06	933.7217615861532	678.8679811548589	0.0	NM_001114609	Ino80d	-	0	NR_045915	Ino80dos	+	992
chr1	63114400	63114803	63114600.0	17	7	1	0.0	0.0001808886522817	1.442843454031432e-05	1442.843454031432	4.6686088079307655e-06	466.8608807930766	975.9825732383554	0.0	NR_045915	Ino80dos	+	0	NM_001114609	Ino80d	-	-134
chr1	63776092	63776495	63776292.0	6	4	1	1.4345219456757263e-09	0.0345962052444857	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	1.0639828374344985e-06	NM_001256158	4933402D24Rik	-	-6826	NM_172422	Fastkd2	+	-22708
chr1	63776565	63776994	63776765.0	11	9	4	1.0791367799356523e-13	0.0399302756022502	9.336045879026911e-06	933.6045879026912	6.002497038768128e-06	600.2497038768128	333.3548840258785	1.2548366321500302e-10	NM_001256158	4933402D24Rik	-	-7299	NM_172422	Fastkd2	+	-23181
chr1	64117046	64117586	64117246.0	6	4	2	3.269430602914625e-07	0.0358836903965582	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	0.0001720754711158	NM_033563	Klf7	-	0	NR_105864	Mir6899	-	-74546
chr1	64118486	64118889	64118686.0	8	5	2	9.77884773156745e-10	0.015792726652159	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	7.420094393548509e-07	NM_033563	Klf7	-	0	NR_105864	Mir6899	-	-75986
chr1	64120606	64121089	64120846.0	8	3	4	1.2539262272959206e-07	0.0006661837784655	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	7.058328784284557e-05	NM_033563	Klf7	-	0	NR_105864	Mir6899	-	-78106
chr1	64533569	64533972	64533769.0	6	2	1	6.176030842297564e-08	0.0012068294986368	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	3.650226067104978e-05	NM_009952	Creb1	+	0	NM_025964	Mettl21a	-	72508
chr1	64601752	64602060	64601788.0	16	13	5	3.2085445411667024e-14	0.022149093476766	1.3579703096766416e-05	1357.9703096766418	8.67027350044285e-06	867.0273500442851	490.9429596323568	3.9190661106802e-11	NM_009952	Creb1	+	0	NM_025964	Mettl21a	-	4420
chr1	64614452	64614855	64614652.0	10	3	3	7.824721981464221e-10	3.158765776034578e-05	8.48731443547901e-06	848.7314435479011	2.0008323462560426e-06	200.08323462560423	648.6482089222968	6.015347184976741e-07	NM_025964	Mettl21a	-	0	NM_009952	Creb1	+	-9905
chr1	64615578	64616132	64615929.0	48	27	3	0.0	3.4474687993224506e-08	4.073910929029925e-05	4073.910929029925	1.800749111630438e-05	1800.7491116304382	2273.161817399487	0.0	NM_025964	Mettl21a	-	0	NM_009952	Creb1	+	-11031
chr1	64617028	64618206	64617425.0	23	19	3	0.0	0.0108341688836857	1.9520823201601726e-05	1952.082320160173	1.2671938192954936e-05	1267.1938192954935	684.8885008646791	0.0	NM_025964	Mettl21a	-	0	NM_009952	Creb1	+	-12481
chr1	64736935	64737152	64736732.0	19	15	3	0.0	0.0113984660186923	1.612589742741012e-05	1612.589742741012	1.0004161731280211e-05	1000.4161731280212	612.1735696129908	0.0	NM_022721	Fzd5	-	0	NM_001097644	Ccnyl1	+	-10891
chr1	64756629	64757203	64756914.5	6	4	2	1.081418840698234e-06	0.0365522340609633	5.092388661287407e-06	509.2388661287407	2.6677764616747237e-06	266.7776461674723	242.46121996126837	0.0005281704750256	NM_022721	Fzd5	-	-18880	NM_001097644	Ccnyl1	+	-30988
chr1	64843754	64844335	64843954.0	17	10	2	0.0	0.0008757925172351	1.442843454031432e-05	1442.843454031432	6.669441154186808e-06	666.9441154186809	775.8993386127511	0.0	NM_001039493	Plekhm3	-	0	NM_022721	Fzd5	-	-106005
chr1	64844627	64845133	64844827.0	10	5	3	1.4905765510775382e-10	0.0020686530566023	8.48731443547901e-06	848.7314435479011	3.334720577093404e-06	333.47205770934045	515.2593858385607	1.2523468903403334e-07	NM_001039493	Plekhm3	-	0	NM_022721	Fzd5	-	-106878
chr1	64950202	64950605	64950402.0	7	2	1	8.019055419694611e-10	0.0002611310941725	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	6.153559706572136e-07	NM_001039493	Plekhm3	-	0	NM_027582	Akr1cl	-	62473
chr1	65178894	65179021	65179221.0	8	3	2	1.4892720390236036e-10	0.0007030685341034	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	1.2514420762232525e-07	NM_001111320	Idh1	-	0	NM_011086	Pikfyve	+	7261
chr1	65354678	65354761	65354536.0	8	3	6	3.8803508184415145e-09	0.0010340621345138	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	2.726883932795069e-06	NM_139270	Pth2r	+	0	NM_011086	Pikfyve	+	-75580
chr1	66177863	66178822	66178360.0	15	2	9	0.0	2.458533376881178e-11	1.2730971653218515e-05	1273.0971653218517	1.3338882308373617e-06	133.38882308373616	1139.7083422381156	0.0	NM_001039934	Map2	+	0	NM_001310634	Map2	+	142902
chr1	66186760	66187294	66187091.0	10	5	4	1.3433698597964394e-14	0.0022642119029659	8.48731443547901e-06	848.7314435479011	3.334720577093404e-06	333.47205770934045	515.2593858385607	1.6954619510298852e-11	NM_001039934	Map2	+	0	NM_001310634	Map2	+	134430
chr1	66816195	66816516	66816421.0	48	13	5	0.0	1.1102230246251563e-16	4.073910929029925e-05	4073.910929029925	8.67027350044285e-06	867.0273500442851	3206.8835789856403	0.0	NM_001122738	Kansl1l	-	0	NM_007381	Acadl	-	13920
chr1	66861878	66862324	66862408.0	23	9	11	0.0	2.2601627159835047e-06	1.9520823201601726e-05	1952.082320160173	6.002497038768128e-06	600.2497038768128	1351.83261628336	0.0	NM_007381	Acadl	-	0	NM_001122738	Kansl1l	-	-44284
chr1	66863305	66863708	66863505.0	5	0	1	1.1573449198998276e-08	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	7.590869894224613e-06	NM_007381	Acadl	-	0	NM_001122738	Kansl1l	-	-45711
chr1	67038755	67039155	67038955.0	7	2	4	4.708311518442088e-10	0.0005158609149725	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	3.726364961035071e-07	NM_001190984	Lancl1	-	0	NM_001080809	Cps1	+	83690
chr1	69609551	69609816	69610016.0	7	3	6	4.784824222392459e-07	0.0011962430337625	5.941120104835308e-06	594.1120104835308	2.0008323462560426e-06	200.08323462560423	394.02877585792646	0.0002457872350508	NM_011770	Ikzf2	-	0	NM_029160	Spag16	+	216751
chr1	69686459	69686675	69686256.0	17	3	5	0.0	7.836287174711742e-12	1.442843454031432e-05	1442.843454031432	2.0008323462560426e-06	200.08323462560423	1242.7602194058277	0.0	NM_011770	Ikzf2	-	-61	NM_029160	Spag16	+	140295
chr1	69686483	69687085	69686767.0	30	27	7	0.0	0.0021609304110323	2.5461943306437037e-05	2546.194330643704	1.800749111630438e-05	1800.7491116304382	745.4452190132652	0.0	NM_011770	Ikzf2	-	-524	NM_029160	Spag16	+	139885
chr1	69687668	69688071	69687868.0	12	5	1	0.0	4.548146579319568e-05	1.0184777322574812e-05	1018.4777322574812	3.334720577093404e-06	333.47205770934045	685.0056745481409	0.0	NM_011770	Ikzf2	-	-1709	NM_029160	Spag16	+	138899
chr1	70475667	70476305	70475867.0	5	3	4	8.802182434042294e-07	0.0324032249547934	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	0.0004358255672809	NM_029160	Spag16	+	0	NM_001310658	Vwc2l	+	249410
chr1	70476428	70476861	70476628.0	6	3	4	3.8747247521619954e-08	0.0104346959058105	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	2.3658593493310526e-05	NM_029160	Spag16	+	0	NM_001310658	Vwc2l	+	248854
chr1	70777310	70777725	70777255.0	15	6	6	0.0	1.0648393973022864e-05	1.2730971653218515e-05	1273.0971653218517	4.001664692512085e-06	400.1664692512085	872.9306960706431	0.0	NM_001310658	Vwc2l	+	0	NM_029160	Spag16	+	-51776
chr1	71096050	71096453	71096250.0	16	12	1	0.0	0.0077907866103722	1.3579703096766416e-05	1357.9703096766418	8.00332938502417e-06	800.332938502417	557.6373711742248	0.0	NM_007525	Bard1	-	0	NM_175210	Abca12	-	146637
chr1	71100651	71101367	71100851.0	52	41	8	0.0	5.453354286488743e-05	4.4134035064490856e-05	4413.403506449086	2.734470873216592e-05	2734.470873216592	1678.932633232495	0.0	NM_007525	Bard1	-	0	NM_175210	Abca12	-	141723
chr1	71103632	71104153	71103950.0	14	10	6	3.4416913763379853e-15	0.0076104296753984	1.1882240209670616e-05	1188.2240209670615	6.669441154186808e-06	666.9441154186809	521.2799055483806	4.557115126170935e-12	NM_007525	Bard1	-	-661	NM_175210	Abca12	-	138937
chr1	71394015	71394457	71394215.0	7	0	3	8.588626632111129e-08	2.26929586233382e-13	5.941120104835308e-06	594.1120104835308	0.0	0.0	594.1120104835308	4.956286513225669e-05	NM_175210	Abca12	-	0	NM_026195	Atic	+	162699
chr1	71653381	71653784	71653581.0	7	4	2	5.417704285193281e-09	0.0119439683866864	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	3.7286234333136978e-06	NR_040308	Apol7d	+	0	NM_001276408	Fn1	-	-148
chr1	71679813	71680335	71680132.0	11	7	6	2.306090873815947e-10	0.0069746672580771	9.336045879026911e-06	933.6045879026912	4.6686088079307655e-06	466.8608807930766	466.74370710961466	1.8958118296969386e-07	NR_040308	Apol7d	+	-16971	NM_001276408	Fn1	-	-26580
chr1	72212085	72212488	72212285.0	12	5	2	3.1086244689504387e-15	0.0001842149405189	1.0184777322574812e-05	1018.4777322574812	3.334720577093404e-06	333.47205770934045	685.0056745481409	4.139026597919714e-12	NM_001005423	Mreg	-	0	NM_023523	Pecr	-	46685
chr1	72244065	72244575	72244302.0	18	13	4	0.0	0.0057523528086876	1.527716598386222e-05	1527.716598386222	8.67027350044285e-06	867.0273500442851	660.6892483419371	0.0	NM_023523	Pecr	-	14550	NM_001005423	Mreg	-	-31759
chr1	72254860	72255555	72255224.5	10	5	6	8.136047835449746e-08	0.0020083601747534	8.48731443547901e-06	848.7314435479011	3.334720577093404e-06	333.47205770934045	515.2593858385607	4.7114305658055896e-05	NM_023523	Pecr	-	3618	NM_175564	Tmem169	+	28818
chr1	72824908	72825444	72825241.0	16	7	2	0.0	0.0002075641344484	1.3579703096766416e-05	1357.9703096766418	4.6686088079307655e-06	466.8608807930766	891.1094288835652	0.0	NM_008342	Igfbp2	+	0	NM_010518	Igfbp5	-	32621
chr1	73028576	73028979	73028776.0	5	0	2	1.1255981219315814e-06	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	0.0005481898121858	NR_038001	1700027A15Rik	+	-3069	NM_009407	Tnp1	-	-12678
chr1	73962771	73963174	73962971.0	6	3	1	2.7700343130376837e-09	0.0285106045258819	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	1.982854529521154e-06	NM_001289895	Tns1	-	0	NR_045311	6030407O03Rik	-	-98306
chr1	74295512	74295915	74295712.0	17	11	1	0.0	0.0233180554947043	1.442843454031432e-05	1442.843454031432	7.336385269605489e-06	733.6385269605489	709.2049270708831	0.0	NM_001039509	Pnkd	+	0	NM_025580	Pnkd	+	-8060
chr1	74334633	74335036	74334833.0	5	1	1	3.1477426631898453e-07	0.0007050040682451	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0001661319604662	NM_001039509	Pnkd	+	0	NM_001033345	Catip	+	27072
chr1	74335125	74335756	74335553.0	7	2	2	1.4302451001313445e-08	0.0009897368262704	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	9.238635714909617e-06	NM_001039509	Pnkd	+	0	NM_001033345	Catip	+	26352
chr1	74387025	74387428	74387225.0	11	3	1	1.1102230246251563e-16	6.35421222747734e-05	9.336045879026911e-06	933.6045879026912	2.0008323462560426e-06	200.08323462560423	733.521353277087	1.666684202001523e-13	NM_013612	Slc11a1	+	-975	NM_153088	Ctdsp1	+	4181
chr1	74880826	74881229	74881026.0	10	4	2	4.1444625509257094e-13	0.0018390563182	8.48731443547901e-06	848.7314435479011	2.6677764616747237e-06	266.7776461674723	581.9537973804288	4.5498512233580716e-10	NM_153111	Fev	-	280	NM_021541	Cryba2	-	8705
chr1	75124382	75124785	75124582.0	13	7	3	2.220446049250313e-16	0.0081081032290728	1.1033508766122714e-05	1103.3508766122716	4.6686088079307655e-06	466.8608807930766	636.489995819195	3.2682356701989183e-13	NM_194333	Slc23a3	-	757	NM_026977	Cnppd1	-	10430
chr1	75342720	75342786	75342986.0	22	11	5	0.0	0.0008404097498778	1.8672091758053822e-05	1867.2091758053823	7.336385269605489e-06	733.6385269605489	1133.5706488448336	0.0	NM_010043	Des	+	17103	NR_037976	Gm15179	-	25021
chr1	75382581	75382984	75382781.0	5	0	1	5.2000067585211696e-08	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	3.111489963524512e-05	NM_007463	Speg	+	0	NM_001085370	Speg	+	2626
chr1	77465302	77465780	77466108.0	31	14	11	0.0	5.060035623838388e-08	2.631067474998493e-05	2631.0674749984937	9.337217615861533e-06	933.7217615861532	1697.3457134123405	0.0	NM_007936	Epha4	-	0	NR_105770	Mir6352	-	30156
chr1	77466311	77466497	77466108.0	31	14	11	0.0	5.060035623838388e-08	2.631067474998493e-05	2631.0674749984937	9.337217615861533e-06	933.7217615861532	1697.3457134123405	0.0	NM_007936	Epha4	-	0	NR_105770	Mir6352	-	30156
chr1	77505762	77505877	77506077.0	25	24	6	0.0	0.0367400896818731	2.1218286088697528e-05	2121.8286088697528	1.600665877004834e-05	1600.665877004834	521.1627318649187	0.0	NM_007936	Epha4	-	0	NR_105770	Mir6352	-	-8995
chr1	77506303	77506354	77506077.0	25	24	6	0.0	0.0367400896818731	2.1218286088697528e-05	2121.8286088697528	1.600665877004834e-05	1600.665877004834	521.1627318649187	0.0	NM_007936	Epha4	-	0	NR_105770	Mir6352	-	-8995
chr1	78487139	78487749	78487546.0	7	2	7	5.308566376482915e-07	0.000604469022658	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	0.000270969618506	NM_001278075	Farsb	-	0	NM_026713	Mogat1	+	23311
chr1	80281766	80282288	80282085.0	5	0	5	9.16353263380465e-07	1.2748987421318247e-09	4.243657217739505e-06	424.36572177395055	0.0	0.0	424.36572177395055	0.0004524542988889	NM_016716	Cul3	-	0	NM_173425	Fam124b	-	-67823
